0	-5.4640189246836375	-5.38269506960353	-5.485721917654311	-5.469962344987175	-5.323015975096957	-5.260734785713024	-5.280647140855173	-5.498613348619921	-5.169442768038395	-4.979617145191192	-5.698967129162549	-4.950487579156428	-5.336304190305084	-5.140782188521735	-5.364845400785094	-5.224195676069428	-5.389271142686503	-5.34520732028801	-6.283263437145168	-4.926798049157815	-6.182719629895882	-4.619029118372062	-5.596185078925387	-4.843894785226808	-4.846985862203949	-5.321486721371247	-4.79887319155485	-5.46557638522852	-4.822870707704877	-5.626425630120976	
-5.4640189246836375	0	-4.4879687672758655	-5.0750613923774965	-5.008300992041576	-4.715725602091387	-4.332255156820209	-5.592252812411072	-5.280713741349778	-5.134132211452529	-5.893282808075053	-5.404568700113684	-5.117455271860506	-5.05716135321933	-5.039093522455653	-5.1692486273769385	-5.053053798203212	-5.158432902792492	-4.8662197660688244	-6.195578864942098	-5.0863955715291365	-6.11251291574019	-4.68734239033809	-5.51672799286912	-4.872293213107758	-4.875362444835434	-5.3456930376678615	-4.827641437557248	-5.436235936837595	-4.8525296932682656	-5.601734711947348	
-5.38269506960353	-4.4879687672758655	0	-5.3944412756138025	-5.355234773286686	-4.667257044488282	-4.503649330767934	-5.463934927305512	-5.598457206374095	-4.830251012116489	-5.640026186361193	-5.071886991543466	-4.903075424818173	-5.503635959930694	-5.321274482758751	-5.5628489738269495	-5.212005276130426	-5.340722885870521	-4.815482902354181	-6.079042452932867	-5.080301281526016	-5.9975329096579095	-4.68895823396137	-5.483714464681841	-4.872533654709027	-4.878650579518709	-5.338898519747406	-4.827904755131489	-5.42185171996022	-4.852854136306809	-5.584789006190047	
-5.485721917654311	-5.0750613923774965	-5.3944412756138025	0	-Infinity	-4.998941960378865	-4.903435282886801	-5.640496527845968	-Infinity	-5.085727399755184	-5.941526523509949	-5.680129077366964	-5.035769177259749	-Infinity	-5.581558894532823	-Infinity	-5.097915793332976	-5.289571567439954	-4.468222633899299	-6.199724278715478	-5.104880118616993	-6.1209416253285	-4.721193321648068	-5.532090896617187	-4.877801832463828	-4.8808710641915045	-5.3527291074023085	-4.835181665952869	-5.44664394028925	-4.858737755550343	-5.611308927548387	
-5.469962344987175	-5.008300992041576	-5.355234773286686	-Infinity	0	-5.007501070691867	-4.823606224473823	-5.6214140769740375	-Infinity	-5.047927933054301	-5.922444072638019	-5.654226312578879	-5.398868323141766	-Infinity	-5.536384397690698	-Infinity	-5.1183520952276345	-5.360267714213918	-4.523337942209731	-6.196959798186873	-5.098213755064444	-6.117205580100649	-4.714320056111705	-5.531129340797388	-4.8762078152378585	-4.8792770469655355	-5.350831979973672	-4.83328630872388	-5.445544874038393	-4.857011320311358	-5.610117373026519	
-5.323015975096957	-4.715725602091387	-4.667257044488282	-4.998941960378865	-5.007501070691867	0	-4.676908093024215	-5.3880658241510595	-5.422961541464072	-4.897908794330427	-5.513004560759359	-5.076396835729402	-5.1751132403784705	-5.304065600266081	-5.220806477755922	-5.293317761691598	-5.049099961486017	-5.250909194118034	-4.687764547373947	-5.990460542148365	-5.100312581364364	-5.911986930513015	-4.712121433004497	-5.487393476422604	-4.877680608039954	-4.880728301121959	-5.345048218033928	-4.834087563521832	-5.425770161203237	-4.858441204645917	-5.588958863049334	
-5.260734785713024	-4.332255156820209	-4.503649330767934	-4.903435282886801	-4.823606224473823	-4.676908093024215	0	-5.319611887357648	-5.363845339368663	-4.773803060157549	-5.444550623965948	-5.026543877516339	-4.817593532228744	-5.115700638457878	-5.077340079004277	-5.140915652600231	-4.993454230065832	-5.072497682940849	-4.632089958041032	-5.97774341546605	-5.053933542844533	-5.896551147282481	-4.685058449348364	-5.465825478868509	-4.869092481609153	-4.875166629321345	-5.328506850021106	-4.828084704067814	-5.413659317353013	-4.849476809590473	-5.572532559925881	
-5.280647140855173	-5.592252812411072	-5.463934927305512	-5.640496527845968	-5.6214140769740375	-5.3880658241510595	-5.319611887357648	0	-5.596793421550835	-5.177571351371753	0	-5.938720807933779	-4.90849632048621	-5.461120857468915	-5.215390676962467	-5.522041083500655	-5.326034147325679	-5.5105965085443325	-5.463757257570834	-6.594228468569392	-4.958828271506276	-6.492161568778861	-4.603460325750889	-5.6134658721029	-4.84717646408092	-4.850289699505062	-5.331901839223234	-4.800681798801713	-5.47051971210813	-4.825838500428862	-5.636719514664241	
-5.498613348619921	-5.280713741349778	-5.598457206374095	-Infinity	-Infinity	-5.422961541464072	-5.363845339368663	-5.596793421550835	0	-4.759411907234828	-5.897823417214816	-5.261480257091731	-4.923388788990249	-Infinity	-5.732978384845722	-Infinity	-5.612827964402949	-5.910510105440457	-5.173467664275278	-6.192405829615718	-5.066476892003569	-6.103396040448566	-4.631649915214553	-5.491013391869656	-4.864113342821779	-4.867182574549456	-5.335101456206994	-4.816097023231973	-5.41881692293191	-4.843237541456653	-5.585802569017164	
-5.169442768038395	-5.134132211452529	-4.830251012116489	-5.085727399755184	-5.047927933054301	-4.897908794330427	-4.773803060157549	-5.177571351371753	-4.759411907234828	0	-5.302510087980053	-4.948444690683786	-4.609071924511466	-4.821412850501362	-4.799002265156724	-5.026516399951947	-5.028921807638119	-5.127236785568895	-4.922787063976113	-5.956314385501747	-4.999005512987123	-5.866624837012584	-4.620175003035076	-5.457622215935932	-4.855706434304735	-4.858732888934923	-5.312430111140583	-4.808796552801795	-5.4038074051494345	-4.83491128859374	-5.5618944866193605	
