0	-1.5035519789523752	-0.7712437201264104	-1.5304587237310086	-1.5035519789523752	-1.7069261210839553	-1.6729573065857843	-1.352275710292389	-1.2508091429447605	-1.0924036070140073	-1.0479746336951323	-1.1143545640612935	-1.059664869265111	-1.2456791551162303	-1.5039419334201298	-1.2015913699501684	
-1.5035519789523752	0	-1.789992853721733	-1.4465050006263862	0	-1.7020862507051977	-1.210746405220926	-1.562974412368291	-1.529934135804967	-1.4292058272642125	-1.4496663165532298	-1.4408898507961418	-1.4414201353769271	-1.5143295724483177	0.5262945397657189	-1.4734327337396413	
-0.7712437201264104	-1.789992853721733	0	-1.4569827599238474	-1.4889628580577516	-1.6535355678690722	-1.6533703094036503	-1.2221636266883111	-1.0777616282835902	-0.8485938309023126	-0.7488633662438742	-0.8736352053606137	-0.7802767485563974	-1.0684920266724702	-1.4885897157991386	-1.0028791242615824	
-1.5304587237310086	-1.4465050006263862	-1.4569827599238474	0	-1.4465050006263862	-1.3531169141043302	-1.4964500436284387	-1.2826049056972142	-1.3144791702633156	-1.3350717267185461	-1.3623493181341737	-1.3257501839178598	-1.3545041933409325	-1.2965996483909004	-1.44235430159697	-1.2868234807664083	
-1.5035519789523752	0	-1.4889628580577516	-1.4465050006263862	0	-1.7020862507051977	-1.210746405220926	-1.562974412368291	-1.529934135804967	-1.4292058272642125	-1.4496663165532298	-1.4408898507961418	-1.4414201353769271	-1.5143295724483177	0.5262945397657189	-1.4734327337396413	
-1.7069261210839553	-1.7020862507051977	-1.6535355678690722	-1.3531169141043302	-1.7020862507051977	0	-1.7055996931465782	-1.466346792210198	-1.5252050725667918	-1.592470940730707	-1.6017481123354953	-1.5827150451835628	-1.5998397890479545	-1.5245927886671	-1.6997117920804303	-1.544670415765642	
-1.6729573065857843	-1.210746405220926	-1.6533703094036503	-1.4964500436284387	-1.210746405220926	-1.7055996931465782	0	-1.6655123213409344	-Infinity	-Infinity	-1.6151087139126523	-Infinity	-1.609070663183972	-1.6408984527108408	-Infinity	-Infinity	
-1.352275710292389	-1.562974412368291	-1.2221636266883111	-1.2826049056972142	-1.562974412368291	-1.466346792210198	-1.6655123213409344	0	-0.6756525918049812	-1.107277467756879	-1.1080255617156165	-1.0695625706966205	-1.1116900366273144	-0.7242939174849741	-1.5610879393709562	-0.9141534210829818	
-1.2508091429447605	-1.529934135804967	-1.0777616282835902	-1.3144791702633156	-1.529934135804967	-1.5252050725667918	-Infinity	-0.6756525918049812	0	-Infinity	-0.9156299355803331	-Infinity	-0.9249295254272969	-0.08448187601595165	-Infinity	-Infinity	
-1.0924036070140073	-1.4292058272642125	-0.8485938309023126	-1.3350717267185461	-1.4292058272642125	-1.592470940730707	-Infinity	-1.107277467756879	-Infinity	0	-0.21056826049325664	-Infinity	-0.03275081216183244	-0.8784081560956203	-Infinity	-Infinity	
-1.0479746336951323	-1.4496663165532298	-0.7488633662438742	-1.3623493181341737	-1.4496663165532298	-1.6017481123354953	-1.6151087139126523	-1.1080255617156165	-0.9156299355803331	-0.21056826049325664	0	-0.27191948713224373	0.24266739560768427	-0.8764983776238089	-1.448500651065637	-0.6997466265156284	
-1.1143545640612935	-1.4408898507961418	-0.8736352053606137	-1.3257501839178598	-1.4408898507961418	-1.5827150451835628	-Infinity	-1.0695625706966205	-Infinity	-Infinity	-0.27191948713224373	0	-0.19132534034381987	-0.8125229537996045	-Infinity	-Infinity	
-1.059664869265111	-1.4414201353769271	-0.7802767485563974	-1.3545041933409325	-1.4414201353769271	-1.5998397890479545	-1.609070663183972	-1.1116900366273144	-0.9249295254272969	-0.03275081216183244	0.24266739560768427	-0.19132534034381987	0	-0.8828757288052697	-1.4401974422825945	-0.6953998417066223	
-1.2456791551162303	-1.5143295724483177	-1.0684920266724702	-1.2965996483909004	-1.5143295724483177	-1.5245927886671	-1.6408984527108408	-0.7242939174849741	-0.08448187601595165	-0.8784081560956203	-0.8764983776238089	-0.8125229537996045	-0.8828757288052697	0	-1.5125843107940087	-0.4948673026367403	
-1.5039419334201298	0.5262945397657189	-1.4885897157991386	-1.44235430159697	0.5262945397657189	-1.6997117920804303	-Infinity	-1.5610879393709562	-Infinity	-Infinity	-1.448500651065637	-Infinity	-1.4401974422825945	-1.5125843107940087	0	-Infinity	
-1.2015913699501684	-1.4734327337396413	-1.0028791242615824	-1.2868234807664083	-1.4734327337396413	-1.544670415765642	-Infinity	-0.9141534210829818	-Infinity	-Infinity	-0.6997466265156284	-Infinity	-0.6953998417066223	-0.4948673026367403	-Infinity	0	
