-1.0654642219370741E-4	-3.219750329726586E-5	-1.0039038065406623E-4	-8.293830394887839E-5	1.1603626098009013E-5	-6.439995887540401E-5	-9.097651849806109E-5	3.7641508958600046E-4	-8.808816165271399E-5	-8.755098238734843E-5	-8.06936657249654E-5	-8.761425511607599E-5	-4.7030549609030774E-5	-8.13288867837764E-5	-8.9478728797503E-5	-8.78998434120171E-5	
-3.219750329726586E-5	-3.579075163210955E-5	-3.883223160152996E-5	-1.8333054325287625E-5	7.876604832476319E-5	-3.272460760965235E-7	-2.391624109531634E-5	4.3904576622299716E-4	-2.5655864238595196E-5	-2.496398178909372E-5	-1.8353205126003225E-5	-2.5036257296739628E-5	1.5392227843343467E-5	-1.8799266267798006E-5	-2.23428458838066E-5	-2.5248121072650345E-5	
-1.0039038065406623E-4	-3.883223160152996E-5	-1.0654642219370741E-4	-8.915607845713083E-5	4.968897793744916E-6	-7.055741972530576E-5	-9.751027062799314E-5	3.7025122957097924E-4	-9.424915629353112E-5	-9.376532261905739E-5	-8.68838479137924E-5	-9.380664360086796E-5	-5.323217806156127E-5	-8.748560181134793E-5	-9.610801948761474E-5	-9.406227046441746E-5	
-8.293830394887839E-5	-1.8333054325287625E-5	-8.915607845713083E-5	-1.0654642219370741E-4	2.546807506998725E-5	-4.812323840937757E-5	-8.94248856369244E-5	3.767441643096903E-4	-8.836568904004007E-5	-8.846451344053152E-5	-8.186421112420903E-5	-8.84191981382866E-5	-4.8130355662569804E-5	-6.806769817121536E-5	-8.906248932688094E-5	-8.82401302898397E-5	
1.1603626098009013E-5	7.876604832476319E-5	4.968897793744916E-6	2.546807506998725E-5	-1.0654642219370741E-4	-1.0435199013467656E-5	1.988488829995852E-5	4.8284689561827203E-4	1.8145265156679663E-5	1.883714760618114E-5	2.5447924269271648E-5	1.876487209853523E-5	5.919335723861834E-5	2.5001863127476867E-5	2.145828351146826E-5	1.8553008322624514E-5	
-6.439995887540401E-5	-3.272460760965235E-7	-7.055741972530576E-5	-4.812323840937757E-5	-1.0435199013467656E-5	-1.0654642219370741E-4	-5.7646002675013704E-5	4.094413482706418E-4	-5.594352504346293E-5	-5.649739086624352E-5	-4.984209896535914E-5	-5.641164621120748E-5	-1.613163294346103E-5	-4.9200231857920656E-5	-5.757855649398156E-5	-5.6095081328806385E-5	
-9.097651849806109E-5	-2.391624109531634E-5	-9.751027062799314E-5	-8.94248856369244E-5	1.988488829995852E-5	-5.7646002675013704E-5	-1.0654642219370741E-4	3.6732964762487604E-4	-1.1098058783704494E-4	-1.1046259227842475E-4	-1.0387438091097361E-4	-1.105082718021274E-4	-4.317051613435881E-5	-7.716864074815475E-5	-1.081345000457552E-4	-1.1062022394651554E-4	
3.7641508958600046E-4	4.3904576622299716E-4	3.7025122957097924E-4	3.767441643096903E-4	4.8284689561827203E-4	4.094413482706418E-4	3.6732964762487604E-4	-1.0654642219370741E-4	3.7142919095845255E-4	3.706336945019946E-4	3.7737015235703197E-4	3.7073874719657275E-4	4.24529879056318E-4	3.9158969253992755E-4	3.6830572785416147E-4	3.7108707414256663E-4	
-8.808816165271399E-5	-2.5655864238595196E-5	-9.424915629353112E-5	-8.836568904004007E-5	1.8145265156679663E-5	-5.594352504346293E-5	-1.1098058783704494E-4	3.7142919095845255E-4	-1.0654642219370741E-4	-1.0738035357648236E-4	-1.0062015346252723E-4	-1.0727663119514934E-4	-3.999001870216655E-5	-7.29730863368711E-5	-1.098760401576035E-4	-1.0696334922369425E-4	
-8.755098238734843E-5	-2.496398178909372E-5	-9.376532261905739E-5	-8.846451344053152E-5	1.883714760618114E-5	-5.649739086624352E-5	-1.1046259227842475E-4	3.706336945019946E-4	-1.0738035357648236E-4	-1.0654642219370741E-4	-9.996799717608719E-5	-1.0665152449225387E-4	-3.926645244483175E-5	-7.359888755724463E-5	-1.091884755469283E-4	-1.0700420673385812E-4	
-8.06936657249654E-5	-1.8353205126003225E-5	-8.68838479137924E-5	-8.186421112420903E-5	2.5447924269271648E-5	-4.984209896535914E-5	-1.0387438091097361E-4	3.7737015235703197E-4	-1.0062015346252723E-4	-9.996799717608719E-5	-1.0654642219370741E-4	-9.99923061134663E-5	-3.247785679575196E-5	-6.685698055867699E-5	-1.0257869903086896E-4	-1.003019482001368E-4	
-8.761425511607599E-5	-2.5036257296739628E-5	-9.380664360086796E-5	-8.84191981382866E-5	1.876487209853523E-5	-5.641164621120748E-5	-1.105082718021274E-4	3.7073874719657275E-4	-1.0727663119514934E-4	-1.0665152449225387E-4	-9.99923061134663E-5	-1.0654642219370741E-4	-3.9313335849529524E-5	-7.349393147365114E-5	-1.092599504778652E-4	-1.0690044414568828E-4	
