9.229978234212522E-6	-3.2998514732706163E-5	-3.285668684428569E-5	-3.6198334324035004E-5	-3.3858954987894604E-5	-3.229787757413372E-5	-2.224840273630161E-5	2.322768007422648E-6	-3.8176100556363036E-5	-9.89291522975735E-6	9.061403299003397E-6	-4.880006012274003E-5	1.1380008573162074E-5	-1.7089012634187318E-5	-3.3699432898725036E-6	-2.0249947797033042E-5	-1.698955885626184E-5	-3.3910061526112044E-5	-2.7147104086779285E-5	-2.5185874208317273E-4	2.1776766118519172E-5	-1.9511534993314666E-4	1.97447545179593E-4	-2.9149218848853E-4	2.555484728942435E-4	2.488098376026627E-4	-3.20877625997593E-4	3.159031572158149E-4	-4.4360023169680974E-4	2.828605915279655E-4	-5.786474120737326E-4	
-3.2998514732706163E-5	9.229978234212522E-6	2.2847412816807166E-5	5.707414151714467E-6	8.129706954677036E-6	2.1320409661360084E-5	3.0037445168194117E-5	-3.32216305591036E-5	-4.588627811344714E-6	3.2305424573299447E-6	-3.996026585068435E-5	-2.1832831033617417E-6	1.3314182957610943E-6	6.3938423057956495E-6	5.9729117833211365E-6	1.5902627878397574E-6	3.864835905896228E-6	-1.4504865817299775E-6	1.6648133198220937E-5	-3.071070872628988E-4	-2.8504632296101406E-5	-2.4851742933865146E-4	1.753727805064313E-4	-2.422014014188419E-4	2.093967914761376E-4	2.026581561845568E-4	-3.643615337284206E-4	2.7561137343406117E-4	-4.1271739236044703E-4	2.3812107152250156E-4	-5.586896443859954E-4	
-3.285668684428569E-5	2.2847412816807166E-5	9.229978234212522E-6	-1.7648916153277192E-6	-2.341122886463375E-7	1.947504728888619E-5	2.2604816302202803E-5	-3.298643846004804E-5	-1.2398197528492488E-5	1.8736582329183858E-5	-3.972507375162879E-5	5.831218505388349E-6	1.53392053363546E-5	-6.834243776486669E-6	-7.2607531116549156E-6	-1.0165169639366858E-5	-5.506744341509376E-6	-8.633270686016977E-6	2.1608263496419197E-5	-3.0694316056673727E-4	-2.805916540030227E-5	-2.4822636351355746E-4	1.779557646097945E-4	-2.314398000569496E-4	2.1038440172806638E-4	1.969071311449049E-4	-3.631393150990017E-4	2.771363172673363E-4	-4.038765998019782E-4	2.392350151769441E-4	-5.510014566447745E-4	
-3.6198334324035004E-5	5.707414151714467E-6	-1.7648916153277192E-6	9.229978234212522E-6	6.213247929388738E-6	8.44049176919569E-6	1.1256903397982685E-5	-3.9792724664000276E-5	-3.505896586810468E-5	1.3395008031068042E-6	-4.653135995558103E-5	-1.8267336749511502E-5	4.0998508223293815E-6	-1.2689470725599325E-5	-1.131564802557694E-5	-6.896442800458318E-6	4.788854129057353E-6	2.039455130043364E-6	3.241452840309006E-5	-3.1033492250912253E-4	-3.5712420864308627E-5	-2.539647812162482E-4	1.609818928189551E-4	-2.548944416138118E-4	1.9973738280689346E-4	1.9299874751531267E-4	-3.749760159088776E-4	2.639902104499542E-4	-4.283452950090507E-4	2.279309987437586E-4	-5.752540617083102E-4	
-3.3858954987894604E-5	8.129706954677036E-6	-2.341122886463375E-7	6.213247929388738E-6	9.229978234212522E-6	8.156532426839631E-6	1.3179516881642309E-5	-3.710599862317194E-5	-3.261428611126459E-5	4.244054437832065E-6	-4.384463391475268E-5	-1.628509241524873E-5	-1.312314885944403E-5	-9.777510115302112E-6	-8.62020757821579E-6	-4.955639843962906E-6	3.925527143421562E-6	-4.2297425421238505E-7	3.0992582964038646E-5	-3.081789334133317E-4	-3.307752901473741E-5	-2.5153718014803004E-4	1.6399533954495216E-4	-2.540867511310453E-4	2.025451133128277E-4	1.958064780212469E-4	-3.720970915981137E-4	2.6693038756339844E-4	-4.2667727470292857E-4	2.3077945080249925E-4	-5.731725946030118E-4	
-3.229787757413372E-5	2.1320409661360084E-5	1.947504728888619E-5	8.44049176919569E-6	8.156532426839631E-6	9.229978234212522E-6	1.9250991454358784E-5	-3.371579434090438E-5	-1.5167071399405576E-5	1.574510839285765E-5	-4.045442963248512E-5	3.867600408709074E-6	-6.623638635932299E-6	-6.0964927367277935E-6	-6.222303478985532E-6	-5.39241130263305E-6	4.157740443301122E-6	-2.7782125058482652E-6	3.201019520678056E-5	-3.0684789151424487E-4	-3.6172878438619214E-5	-2.4902803169611073E-4	1.6800257703136051E-4	-2.3440446367522906E-4	2.0129437962866832E-4	1.9455574433708764E-4	-3.72485816923236E-4	2.675474035012497E-4	-4.0969727905006516E-4	2.299979994558239E-4	-5.581617285111266E-4	
-2.224840273630161E-5	3.0037445168194117E-5	2.2604816302202803E-5	1.1256903397982685E-5	1.3179516881642309E-5	1.9250991454358784E-5	9.229978234212522E-6	-2.352247204875092E-5	-1.0347102951072266E-5	2.417544132193406E-5	-3.0261107340331668E-5	6.641495048190612E-6	2.351186352187612E-5	4.039844082106934E-6	3.8119866160795464E-6	2.9239387498019622E-6	8.009285443571612E-6	4.096217778697571E-6	3.494479347659917E-5	-2.9675430534526924E-4	-1.9281082540959833E-5	-2.3883368095722277E-4	1.8285586207026933E-4	-2.3153981322870048E-4	2.1785079122719185E-4	2.0437352064403037E-4	-3.561404056195704E-4	2.7685915901439124E-4	-4.0367271673937596E-4	2.464437103133709E-4	-5.503333669493595E-4	
2.322768007422648E-6	-3.32216305591036E-5	-3.298643846004804E-5	-3.9792724664000276E-5	-3.710599862317194E-5	-3.371579434090438E-5	-2.352247204875092E-5	9.229978234212522E-6	-3.380944223443161E-5	-6.866620217328415E-6	1.5968613525793273E-5	-4.612888666691188E-5	1.3961749192554583E-5	-1.864547897986792E-5	-5.780270852441697E-6	-2.4872745817312306E-5	-2.4411967733556335E-5	-4.006792273938281E-5	-3.2960902640408554E-5	-2.649508162115476E-4	1.3218511254867971E-5	-2.0611416294507502E-4	1.9881520968831876E-4	-2.8490324922275233E-4	2.4850087538504865E-4	2.4176224009346797E-4	-3.268155921844502E-4	3.1111061340484566E-4	-4.368623971254548E-4	2.7641011678295314E-4	-5.725480700559824E-4	
-3.8176100556363036E-5	-4.588627811344714E-6	-1.2398197528492488E-5	-3.505896586810468E-5	-3.261428611126459E-5	-1.5167071399405576E-5	-1.0347102951072266E-5	-3.380944223443161E-5	9.229978234212522E-6	1.9747418991620837E-5	-4.0548077526012355E-5	2.9119092841561618E-6	1.2951404589922629E-5	-2.4868487413369702E-5	-2.2697604406992896E-5	-3.531252110198326E-5	-3.593508821717205E-5	-4.2223404066508584E-5	-1.0384672128870133E-5	-3.046571301981051E-4	-2.107345813946878E-5	-2.4274313763533552E-4	1.9673908344230054E-4	-2.2193511491622013E-4	2.235161009316467E-4	2.1677746564006592E-4	-3.487040605848927E-4	2.9301749476299925E-4	-3.8738582604705483E-4	2.5310383750623295E-4	-5.319220382508488E-4	
-9.89291522975735E-6	3.2305424573299447E-6	1.8736582329183858E-5	1.3395008031068042E-6	4.244054437832065E-6	1.574510839285765E-5	2.417544132193406E-5	-6.866620217328415E-6	1.9747418991620837E-5	9.229978234212522E-6	-1.3605255508909162E-5	1.0394819276570402E-5	2.8388817267747197E-5	1.7225051205740574E-5	2.04157417462393E-5	5.780591019594981E-6	3.802601254595999E-6	-5.001622168910597E-6	1.4498072046368148E-5	-2.804006639311297E-4	9.184475824626091E-7	-2.200722444081512E-4	2.0832412513191375E-4	-2.2489114204406446E-4	2.4097146547623338E-4	2.342328301846526E-4	-3.323320890144752E-4	3.0805732809676713E-4	-3.891214685299802E-4	2.699578198921039E-4	-5.322277057655943E-4	
