0	-5.4640189246836375	-5.38269506960353	-5.485721917654311	-5.469962344987175	-5.323015975096957	-5.260734785713024	-5.280647140855173	-5.498613348619921	-5.169442768038395	-4.979617145191192	-5.698967129162549	-4.950487579156428	-5.336304190305084	-5.140782188521735	-5.364845400785094	-5.224195676069428	-5.389271142686503	-5.34520732028801	-6.283263437145168	-4.926798049157815	-6.182719629895882	-4.619029118372062	-5.596185078925387	-5.46557638522852	-5.626425630120976	
-5.4640189246836375	0	-4.4879687672758655	-5.0750613923774965	-5.008300992041576	-4.715725602091387	-4.332255156820209	-5.592252812411072	-5.280713741349778	-5.134132211452529	-5.893282808075053	-5.404568700113684	-5.117455271860506	-5.05716135321933	-5.039093522455653	-5.1692486273769385	-5.053053798203212	-5.158432902792492	-4.8662197660688244	-6.195578864942098	-5.0863955715291365	-6.11251291574019	-4.68734239033809	-5.51672799286912	-5.436235936837595	-5.601734711947348	
-5.38269506960353	-4.4879687672758655	0	-5.3944412756138025	-5.355234773286686	-4.667257044488282	-4.503649330767934	-5.463934927305512	-5.598457206374095	-4.830251012116489	-5.640026186361193	-5.071886991543466	-4.903075424818173	-5.503635959930694	-5.321274482758751	-5.5628489738269495	-5.212005276130426	-5.340722885870521	-4.815482902354181	-6.079042452932867	-5.080301281526016	-5.9975329096579095	-4.68895823396137	-5.483714464681841	-5.42185171996022	-5.584789006190047	
-5.485721917654311	-5.0750613923774965	-5.3944412756138025	0	-Infinity	-4.998941960378865	-4.903435282886801	-5.640496527845968	-Infinity	-5.085727399755184	-5.941526523509949	-5.680129077366964	-5.035769177259749	-Infinity	-5.581558894532823	-Infinity	-5.097915793332976	-5.289571567439954	-4.468222633899299	-6.199724278715478	-5.104880118616993	-6.1209416253285	-4.721193321648068	-5.532090896617187	-5.44664394028925	-5.611308927548387	
-5.469962344987175	-5.008300992041576	-5.355234773286686	-Infinity	0	-5.007501070691867	-4.823606224473823	-5.6214140769740375	-Infinity	-5.047927933054301	-5.922444072638019	-5.654226312578879	-5.398868323141766	-Infinity	-5.536384397690698	-Infinity	-5.1183520952276345	-5.360267714213918	-4.523337942209731	-6.196959798186873	-5.098213755064444	-6.117205580100649	-4.714320056111705	-5.531129340797388	-5.445544874038393	-5.610117373026519	
-5.323015975096957	-4.715725602091387	-4.667257044488282	-4.998941960378865	-5.007501070691867	0	-4.676908093024215	-5.3880658241510595	-5.422961541464072	-4.897908794330427	-5.513004560759359	-5.076396835729402	-5.1751132403784705	-5.304065600266081	-5.220806477755922	-5.293317761691598	-5.049099961486017	-5.250909194118034	-4.687764547373947	-5.990460542148365	-5.100312581364364	-5.911986930513015	-4.712121433004497	-5.487393476422604	-5.425770161203237	-5.588958863049334	
-5.260734785713024	-4.332255156820209	-4.503649330767934	-4.903435282886801	-4.823606224473823	-4.676908093024215	0	-5.319611887357648	-5.363845339368663	-4.773803060157549	-5.444550623965948	-5.026543877516339	-4.817593532228744	-5.115700638457878	-5.077340079004277	-5.140915652600231	-4.993454230065832	-5.072497682940849	-4.632089958041032	-5.97774341546605	-5.053933542844533	-5.896551147282481	-4.685058449348364	-5.465825478868509	-5.413659317353013	-5.572532559925881	
-5.280647140855173	-5.592252812411072	-5.463934927305512	-5.640496527845968	-5.6214140769740375	-5.3880658241510595	-5.319611887357648	0	-5.596793421550835	-5.177571351371753	0	-5.938720807933779	-4.90849632048621	-5.461120857468915	-5.215390676962467	-5.522041083500655	-5.326034147325679	-5.5105965085443325	-5.463757257570834	-6.594228468569392	-4.958828271506276	-6.492161568778861	-4.603460325750889	-5.6134658721029	-5.47051971210813	-5.636719514664241	
-5.498613348619921	-5.280713741349778	-5.598457206374095	-Infinity	-Infinity	-5.422961541464072	-5.363845339368663	-5.596793421550835	0	-4.759411907234828	-5.897823417214816	-5.261480257091731	-4.923388788990249	-Infinity	-5.732978384845722	-Infinity	-5.612827964402949	-5.910510105440457	-5.173467664275278	-6.192405829615718	-5.066476892003569	-6.103396040448566	-4.631649915214553	-5.491013391869656	-5.41881692293191	-5.585802569017164	
-5.169442768038395	-5.134132211452529	-4.830251012116489	-5.085727399755184	-5.047927933054301	-4.897908794330427	-4.773803060157549	-5.177571351371753	-4.759411907234828	0	-5.302510087980053	-4.948444690683786	-4.609071924511466	-4.821412850501362	-4.799002265156724	-5.026516399951947	-5.028921807638119	-5.127236785568895	-4.922787063976113	-5.956314385501747	-4.999005512987123	-5.866624837012584	-4.620175003035076	-5.457622215935932	-5.4038074051494345	-5.5618944866193605	
-4.979617145191192	-5.893282808075053	-5.640026186361193	-5.941526523509949	-5.922444072638019	-5.513004560759359	-5.444550623965948	0	-5.897823417214816	-5.302510087980053	0	-Infinity	-5.1303450701025675	-5.762150853132896	-5.391481936018148	-5.823071079164636	-5.450972883933979	-5.686687767600013	-5.338818520962534	-6.293198472905411	-4.934004687781243	-6.1911315731148795	-4.594686401443383	-5.581281188731499	-5.456731427622497	-5.61899074770381	
-5.698967129162549	-5.404568700113684	-5.071886991543466	-5.680129077366964	-5.654226312578879	-5.076396835729402	-5.026543877516339	-5.938720807933779	-5.261480257091731	-4.948444690683786	-Infinity	0	-5.191871687907223	-5.629066915759212	-5.409121820190368	-5.731418802066983	-5.371400325911577	-5.8274506941428115	-5.188606709134706	-6.378910965374591	-5.115537036227616	-6.293992834315025	-4.674905070686148	-5.524738335794463	-5.437204261391159	-5.608317334097211	
-4.950487579156428	-5.117455271860506	-4.903075424818173	-5.035769177259749	-5.398868323141766	-5.1751132403784705	-4.817593532228744	-4.90849632048621	-4.923388788990249	-4.609071924511466	-5.1303450701025675	-5.191871687907223	0	-5.082452946295526	-4.557904751017605	-4.895886169979392	-4.945887368698208	-5.2388183550904825	-4.872271186690949	-5.858556492760155	-4.942291376670206	-5.942016374352696	-4.6001286004439494	-5.448220760806461	-5.397829775333849	-5.550771585622797	
-5.336304190305084	-5.05716135321933	-5.503635959930694	-Infinity	-Infinity	-5.304065600266081	-5.115700638457878	-5.461120857468915	-Infinity	-4.821412850501362	-5.762150853132896	-5.629066915759212	-5.082452946295526	0	-5.000898534319038	-Infinity	-5.288942911645949	-5.65491867446937	-4.852153634545081	-6.175045378012442	-5.048421067453319	-6.088877234181355	-4.671182507057639	-5.532108862093786	-5.441995489637251	-5.605209090522157	
-5.140782188521735	-5.039093522455653	-5.321274482758751	-5.581558894532823	-5.536384397690698	-5.220806477755922	-5.077340079004277	-5.215390676962467	-5.732978384845722	-4.799002265156724	-5.391481936018148	-5.409121820190368	-4.557904751017605	-5.000898534319038	0	-5.273525683400005	-5.131381083620788	-5.396897369498628	-4.822658702990232	-6.040662127653715	-5.00825118348647	-5.952981551897602	-4.655687917248074	-5.510513856000636	-5.431398962210786	-5.590202111251782	
